,i,reward,eplen,epsilon,lr,loss,avg_Q,BP,IS,code,date,start_index
555,16679,7.436853361566957,30,0.01,1.9960000000000002e-05,0.10593657940626144,1.9474579095840454,-2.401589280327283,-33473646.342529297,000001,20231207,191
556,16709,8.539544156530937,30,0.01,1.9960000000000002e-05,0.048635438084602356,1.948500394821167,19.0831385794625,54969751.16598511,000001,20231207,5
557,16739,7.392415474297824,30,0.01,1.9960000000000002e-05,0.05790507793426514,0.9416743516921997,-3.895766734476628,6881677.006065369,000001,20231207,91
558,16769,7.386059353471122,30,0.01,1.9960000000000002e-05,0.053671084344387054,1.24667227268219,-1.227903425245063,12648783.910114288,000001,20231207,82
559,16799,7.4051064055055384,30,0.01,1.9960000000000002e-05,0.16918565332889557,1.3372288942337036,1.0190633947474417,-4638111.82226944,000001,20231207,155
560,16829,7.39243122676579,30,0.01,1.9960000000000002e-05,0.07046206295490265,2.3917946815490723,-17.255763223868204,6852827.046577454,000001,20231207,45
561,16859,7.4221167108753185,30,0.01,1.9960000000000002e-05,0.05958766117691994,0.8178904056549072,-1.5265394598032553,-20045913.52590561,000001,20231207,86
562,16889,7.424321105794785,30,0.01,1.9960000000000002e-05,0.046390678733587265,1.5350929498672485,-2.5256069466619717,-21997132.45342636,000001,20231207,33
563,16919,7.441145733969261,30,0.01,1.9960000000000002e-05,0.03166703134775162,1.5719820261001587,-8.85001510049264,-37332809.25830841,000001,20231207,185
564,16949,7.394503961965125,30,0.01,1.9960000000000002e-05,0.019808730110526085,0.5712262392044067,9.07404188606241,5002582.977306366,000001,20231207,138
565,16979,7.428341618191421,30,0.01,1.9960000000000002e-05,0.020198039710521698,1.812056303024292,9.447206063807998,-25769745.490707397,000001,20231207,137
566,17009,7.443202752779246,30,0.01,1.992008e-05,0.032693617045879364,2.040919303894043,-2.6758767510840107,-39240753.24658203,000001,20231207,121
567,17039,7.443202752779246,30,0.01,1.992008e-05,0.04564373195171356,1.925971269607544,-0.6266614297836773,-39240753.24658203,000001,20231207,192
568,17069,8.935157559681688,30,0.01,1.992008e-05,0.04597240313887596,1.7172982692718506,-3.132072673344414,58771214.16277695,000001,20231207,18
569,17099,7.441145733969261,30,0.01,1.992008e-05,0.026255037635564804,2.364729404449463,-8.85001510049264,-37332809.25830841,000001,20231207,185
570,17129,7.3542134891131035,30,0.01,1.992008e-05,0.13452419638633728,1.7953697443008423,-6.011318018037934,41455468.4708786,000001,20231207,21
571,17159,7.345886832363828,30,0.01,1.992008e-05,0.04593005031347275,1.872753381729126,3.456281309880022,49202644.26194,000001,20231207,71
572,17189,7.422116710875333,30,0.01,1.992008e-05,0.02899768017232418,1.0617259740829468,-5.633667037448356,-20045913.525917053,000001,20231207,92
573,17219,7.426314785373602,30,0.01,1.992008e-05,0.10633935779333115,1.8777605295181274,-8.665196505807307,-23876226.48218918,000001,20231207,108
574,17249,7.41568872419268,30,0.01,1.992008e-05,0.02610279619693756,0.7800900340080261,-8.773396631322289,-14249956.66235733,000001,20231207,115
575,17279,7.402989941768123,30,0.01,1.992008e-05,0.08504237234592438,1.5857657194137573,-1.7356398390252177,-2715742.854259491,000001,20231207,171
576,17309,6.021457869634322,30,0.01,1.992008e-05,0.023151222616434097,1.0544483661651611,-10.28416841889779,-19469395.168560028,000001,20231207,108
577,17339,7.358544203282161,30,0.01,1.992008e-05,0.0801873430609703,1.0133893489837646,0.18437245627033216,37654005.47408295,000001,20231207,75
578,17369,7.421998942358545,30,0.01,1.992008e-05,0.09811413288116455,1.8246757984161377,2.2153608206379323,-20002638.586666107,000001,20231207,194
579,17399,7.430503970354675,30,0.01,1.992008e-05,0.030509963631629944,1.2684581279754639,-5.884196565288603,-27706539.438476562,000001,20231207,118
580,17429,7.502489677077804,30,0.01,1.992008e-05,0.027108967304229736,1.4122698307037354,0.48835647238726354,-2261355.9921302795,000001,20231207,159
581,17459,7.434789613142552,30,0.01,1.992008e-05,0.09501169621944427,1.5049667358398438,-1.0536836646916765,-31565702.35425949,000001,20231207,170
582,17489,7.006022233986226,30,0.01,1.992008e-05,0.18311262130737305,1.2246733903884888,-0.04180399255890916,-5469952.32118988,000001,20231207,152
583,17519,7.426227392913798,30,0.01,1.992008e-05,0.09819209575653076,1.0923256874084473,4.307193667795322,-23847376.522693634,000001,20231207,128
584,17549,7.45825066383431,30,0.01,1.992008e-05,0.11902569979429245,0.8778847455978394,-3.5389306700013905,-52740610.961948395,000001,20231207,54
585,17579,7.358627968337718,30,0.01,1.992008e-05,0.061038702726364136,1.1521259546279907,6.296138678466051,37697280.41334534,000001,20231207,206
586,17609,7.386059353471122,30,0.01,1.992008e-05,0.1303076446056366,1.5180970430374146,-1.227903425245063,12648783.910114288,000001,20231207,82
587,17639,7.339447800741912,30,0.01,1.992008e-05,0.03978973627090454,1.5473103523254395,5.458274213491682,54940901.20648575,000001,20231207,11
588,17669,7.434948431685267,30,0.01,1.992008e-05,0.08585225045681,1.7504749298095703,-16.13258790508526,-31608977.29351425,000001,20231207,48
589,17699,7.424237665782481,30,0.01,1.992008e-05,0.08182649314403534,1.3550379276275635,-1.161815122218274,-21968282.493923187,000001,20231207,87
590,17729,7.402951928156359,30,0.01,1.992008e-05,0.029753848910331726,1.5547642707824707,9.504331180520678,-2686892.894760132,000001,20231207,134
591,17759,7.424237665782481,30,0.01,1.992008e-05,0.036122485995292664,1.6286576986312866,-2.530857648100489,-21968282.493927002,000001,20231207,89
592,17789,7.428572036150978,30,0.01,1.992008e-05,0.02285073511302471,0.9286757111549377,-17.229087707864906,-25841870.389465332,000001,20231207,47
593,17819,7.430455843469058,30,0.01,1.992008e-05,0.0807732492685318,1.1532526016235352,6.057851850587061,-27692114.45872879,000001,20231207,129
594,17849,6.88588642366614,30,0.01,1.992008e-05,0.07321818172931671,1.65608549118042,-0.6147549829885612,12846406.132694244,000001,20231207,122
595,17879,7.392415474297824,30,0.01,1.992008e-05,0.09458458423614502,1.735660433769226,-8.340439110838007,6881677.006069183,000001,20231207,97
596,17909,6.489232927474845,30,0.01,1.992008e-05,0.10180290788412094,1.0483074188232422,6.315516544564624,9779655.437850952,000001,20231207,69
597,17939,7.4325700687466885,30,0.01,1.992008e-05,0.09590615332126617,1.7155580520629883,6.421418945426758,-29614483.426742554,000001,20231207,201
598,17969,7.451739268680438,30,0.01,1.992008e-05,0.15145212411880493,2.0814077854156494,-8.054019864268858,-46944654.09839249,000001,20231207,116
599,17999,7.4072228692429825,30,0.01,1.992008e-05,0.08824490010738373,1.0350632667541504,-7.4969176386217145,-6560480.790294647,000001,20231207,111
600,18029,7.4179797764768445,30,0.01,1.992008e-05,0.13998988270759583,0.8515844345092773,-5.337407795272527,-16244450.529125214,000001,20231207,23
601,18059,7.422195640616689,30,0.01,1.992008e-05,0.09799861907958984,2.0546627044677734,-0.8331761302906477,-20074763.485412598,000001,20231207,31
602,18089,7.402989941768123,30,0.01,1.992008e-05,0.07407599687576294,0.6419756412506104,0.6551113691577336,-2715742.8542556763,000001,20231207,165
603,18119,6.394571807101215,30,0.01,1.992008e-05,0.1092219352722168,2.085982322692871,-10.014946635440634,4925168.919311523,000001,20231207,100
604,18149,8.563416445623336,30,0.01,1.992008e-05,0.23880256712436676,0.9068692922592163,7.448389948943546,-57478735.97715759,000001,20231207,61
605,18179,7.4325700687466885,30,0.01,1.992008e-05,0.10314121097326279,1.4457646608352661,6.421418945426758,-29614483.426742554,000001,20231207,201
606,18209,7.436853361566957,30,0.01,1.992008e-05,0.08628131449222565,1.3043303489685059,-2.401589280327283,-33473646.342529297,000001,20231207,191
607,18239,7.386059353471122,30,0.01,1.992008e-05,0.04194188863039017,1.0560939311981201,-0.5441076750370437,12648783.910114288,000001,20231207,76
608,18269,7.424237665782481,30,0.01,1.992008e-05,0.21747779846191406,1.5323011875152588,-1.8463363851601533,-21968282.493923187,000001,20231207,88
609,18299,7.396652888182299,30,0.01,1.992008e-05,0.05150966718792915,0.9611832499504089,-8.29555931643201,3036939.070034027,000001,20231207,99
610,18329,7.400873478030693,30,0.01,1.992008e-05,0.1000414490699768,2.146662712097168,-7.564166054750688,-793373.8862419128,000001,20231207,177
611,18359,7.4327214854111325,30,0.01,1.992008e-05,0.03373165801167488,1.2329051494598389,-9.628476084541006,-29657758.3659935,000001,20231207,102
612,18389,7.392391970417311,30,0.01,1.992008e-05,0.14218905568122864,0.7492491006851196,9.051673113730919,6924951.945327759,000001,20231207,139
613,18419,7.426271042879822,30,0.01,1.992008e-05,0.08096776157617569,1.3982166051864624,-5.245957068940627,-23861801.50244522,000001,20231207,189
614,18449,8.22501374933897,30,0.01,1.992008e-05,0.15551307797431946,1.8568607568740845,8.337916446322295,-22743865.571819305,000001,20231207,137
615,18479,7.432570068746696,30,0.01,1.992008e-05,0.02906389907002449,1.1638119220733643,5.739069616689301,-29614483.42674637,000001,20231207,199
616,18509,7.6174147480105985,30,0.01,1.992008e-05,0.08033400028944016,1.2832903861999512,-2.0670785202934416,-15784197.508571625,000001,20231207,84
617,18539,7.400873478030693,30,0.01,1.992008e-05,0.15043683350086212,1.0638374090194702,0.2911593435634033,-793373.8862380981,000001,20231207,164
618,18569,7.402989941768123,30,0.01,1.992008e-05,0.03335147351026535,1.3382512331008911,-1.7356398390252177,-2715742.854259491,000001,20231207,171
619,18599,8.622116710875318,30,0.01,1.992008e-05,0.030737753957509995,1.8169004917144775,-1.868800091273423,-20045913.52590561,000001,20231207,87
620,18629,7.388167987321697,30,0.01,1.992008e-05,0.15254150331020355,2.545642852783203,8.666121363935636,10769689.8813591,000001,20231207,140
621,18659,7.443202752779246,30,0.01,1.992008e-05,0.08630281686782837,1.597725510597229,-2.6758767510840107,-39240753.24658203,000001,20231207,121
622,18689,7.392407623080981,30,0.01,1.992008e-05,0.06491252779960632,1.5658388137817383,6.690676639510958,6896101.9858284,000001,20231207,67
623,18719,7.348079155672817,30,0.01,1.992008e-05,0.07138105481863022,1.1791062355041504,7.20577637813027,47309125.25342178,000001,20231207,142
624,18749,7.4051064055055384,30,0.01,1.992008e-05,0.030157599598169327,1.5561368465423584,0.6775275078648233,-4638111.82226944,000001,20231207,154
625,18779,9.622195640616685,30,0.01,1.992008e-05,0.15694497525691986,0.7977333664894104,-4.949037631552029,-20074763.485408783,000001,20231207,34
626,18809,7.3712429857067185,30,0.01,1.992008e-05,0.09210006892681122,1.0338726043701172,2.3680846098224477,26119791.665988922,000001,20231207,72
627,18839,7.358627968337718,30,0.01,1.992008e-05,0.047651611268520355,0.3923020362854004,6.296138678466051,37697280.41334534,000001,20231207,206
628,18869,7.4221167108753185,30,0.01,1.992008e-05,0.0687684714794159,1.4669713973999023,-1.5265394598032553,-20045913.52590561,000001,20231207,86
629,18899,7.331030174695609,30,0.01,1.992008e-05,0.014899340458214283,1.7492040395736694,11.505182807084113,62644802.05830002,000001,20231207,9
630,18929,8.998757014293268,30,0.01,1.992008e-05,0.0415215939283371,0.8948996067047119,-4.512759211509589,1128995.0817756653,000001,20231207,173
631,18959,7.329091292875976,30,0.01,1.992008e-05,0.031192803755402565,1.430124044418335,3.940579340081185,64610445.96557999,000001,20231207,145
632,18989,7.396615953512931,30,0.01,1.992008e-05,0.23193848133087158,1.3154962062835693,6.710711222440122,3080214.0092926025,000001,20231207,204
633,19019,7.402989941768123,30,0.01,1.992008e-05,0.12975294888019562,0.8787427544593811,0.6551113691592743,-2715742.854259491,000001,20231207,159
634,19049,7.4325700687466885,30,0.01,1.992008e-05,0.10017687827348709,1.2912415266036987,6.080244281059569,-29614483.42674637,000001,20231207,200
635,19079,7.4051064055055384,30,0.01,1.992008e-05,0.03316274285316467,1.532066822052002,0.6775275078648233,-4638111.82226944,000001,20231207,154
636,19109,9.386061603823673,30,0.01,1.992008e-05,0.18242014944553375,2.0966877937316895,-12.526487702650263,12619933.950626373,000001,20231207,39
637,19139,7.383944004226084,30,0.01,1.992008e-05,0.2261718064546585,1.2716472148895264,7.939755409001902,14614427.817394257,000001,20231207,141
638,19169,7.4179797764768445,30,0.01,1.992008e-05,0.2012690305709839,0.6671406030654907,-5.337407795272527,-16244450.529125214,000001,20231207,23
639,19199,7.400873478030693,30,0.01,1.992008e-05,0.03265071660280228,1.3868411779403687,-5.5149507334518955,-793373.8862419128,000001,20231207,175
640,19229,7.434842440318288,30,0.01,1.992008e-05,0.0470343753695488,1.8677067756652832,-10.290533641369615,-31580127.334011078,000001,20231207,103
641,19259,8.422116710875336,30,0.01,1.992008e-05,0.026864100247621536,0.7074668407440186,-3.92236388009443,-20045913.525917053,000001,20231207,90
642,19289,8.441384779137831,30,0.01,1.992008e-05,0.22715754806995392,1.411576509475708,-1.6559826492040977,-37390509.17730713,000001,20231207,27
643,19319,7.4051064055055456,30,0.01,1.992008e-05,0.17179252207279205,1.0742504596710205,-0.005544265898872934,-4638111.822277069,000001,20231207,169
644,19349,7.400873478030693,30,0.01,1.992008e-05,0.18092748522758484,0.5934027433395386,-7.564166054750688,-793373.8862419128,000001,20231207,177
645,19379,7.329091292875976,30,0.01,1.992008e-05,0.08408228307962418,0.9383080005645752,3.940579340081185,64610445.96557999,000001,20231207,145
646,19409,7.451739268680438,30,0.01,1.992008e-05,0.045999281108379364,0.7922556400299072,-8.054019864268858,-46944654.09839249,000001,20231207,116
647,19439,7.390308019118411,30,0.01,1.992008e-05,0.04103479161858559,1.2023627758026123,-9.05527098716141,8775196.014595032,000001,20231207,37
648,19469,7.4647049441786315,30,0.01,1.992008e-05,0.023190446197986603,1.3553557395935059,-9.300646533244086,-58522142.8457489,000001,20231207,51
649,19499,7.402989941768123,30,0.01,1.992008e-05,0.0573703907430172,2.2663447856903076,0.6551113691592743,-2715742.854259491,000001,20231207,158
650,19529,7.354408443271755,30,0.01,1.992008e-05,0.03207426145672798,1.4531846046447754,5.910993843444741,41542018.34937668,000001,20231207,207
651,19559,7.318472266244054,30,0.01,1.992008e-05,0.02993050217628479,0.5493025183677673,20.53807746706682,74207865.82590485,000001,20231207,4
652,19589,7.421998942358545,30,0.01,1.992008e-05,0.020372876897454262,1.7452921867370605,2.2153608206379323,-20002638.586666107,000001,20231207,194
653,19619,7.4051064055055384,30,0.01,1.992008e-05,0.041210468858480453,0.6091350317001343,1.0190633947474417,-4638111.82226944,000001,20231207,155
654,19649,7.388184811471046,30,0.01,1.992008e-05,0.15350645780563354,0.9001933336257935,-16.61549003820632,10697564.982608795,000001,20231207,43
655,19679,8.632357800105762,30,0.01,1.992008e-05,0.07225558906793594,1.7383477687835693,6.009488067416585,-29421477.19769287,000001,20231207,200
656,19709,7.367029085140128,30,0.01,1.992008e-05,0.09148816764354706,1.8144962787628174,-9.966780960182525,29978954.581775665,000001,20231207,181
657,19739,7.407222869242968,30,0.01,1.992008e-05,0.0300685316324234,1.4788355827331543,0.35840775969083527,-6560480.790287018,000001,20231207,152
658,19769,7.434789613142552,30,0.01,1.992008e-05,0.35205507278442383,0.738268256187439,-1.0536836646916765,-31565702.35425949,000001,20231207,170
659,19799,7.3849368029739715,30,0.01,1.992008e-05,0.03466782346367836,1.6216553449630737,-14.271917952937386,13638337.52097702,000001,20231207,40
660,19829,7.429232152300369,30,0.01,1.992008e-05,0.12378334999084473,1.850759744644165,4.626430801247305,-26579467.687347412,000001,20231207,196
661,19859,7.424321105794778,30,0.01,1.992008e-05,0.13754741847515106,1.0026732683181763,-1.1536531129081777,-21997132.45342636,000001,20231207,32
662,19889,7.398727945060738,30,0.01,1.992008e-05,0.026401415467262268,1.1686724424362183,9.459593635859232,1157845.0412750244,000001,20231207,136
663,19919,7.424321105794785,30,0.01,1.992008e-05,0.032326456159353256,0.9000469446182251,-4.24054923885344,-21997132.45342636,000001,20231207,34
664,19949,7.390308019118411,30,0.01,1.992008e-05,0.0382014662027359,1.291641354560852,-9.05527098716141,8775196.014595032,000001,20231207,37
665,19979,7.405063919704158,30,0.01,1.992008e-05,0.09623141586780548,1.2985005378723145,9.52669995285217,-4609261.86277771,000001,20231207,133
